domainLength,visitCount,durationSeconds,isKnownAiDomain,hourOfDay,pathDepth,chatInterfacePresent,promptInputPresent,generateControlPresent,regenerateControlPresent,aiTermCount,streamingOutputPresent,fileUploadPresent,promptSubmitCount,generateClickCount,pasteEventCount,copyFromResponseCount,typedCharCountBucket,label
10,26,48,False,13,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
12,7,83,False,14,1,True,True,True,False,6,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
20,17,345,True,16,4,True,True,True,True,5,True,False,2,4,4,5,3,AI_GENERATION
11,44,604,True,16,1,True,True,True,True,9,True,False,4,6,0,0,4,AI_GENERATION
25,39,92,False,3,1,False,False,False,False,0,False,False,0,0,1,0,0,NON_AI
20,19,359,True,9,3,True,True,True,False,13,True,False,7,4,4,2,4,AI_GENERATION
17,8,5,False,20,1,True,True,True,False,7,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
10,31,50,True,18,1,True,True,True,True,7,False,True,3,0,0,0,2,AI_INTERACTION
20,27,540,True,13,4,True,True,True,True,5,True,True,5,4,3,0,3,AI_GENERATION
16,18,82,True,15,0,True,True,True,False,5,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
23,16,286,False,14,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
20,18,42,True,21,0,True,True,True,False,5,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
20,20,145,False,21,4,True,True,True,False,14,False,False,1,3,1,0,1,AI_INTERACTION
11,23,62,True,20,2,True,True,True,False,10,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
13,47,665,True,17,1,True,True,True,True,8,True,False,1,5,2,0,2,AI_GENERATION
11,2,286,False,7,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,6,205,True,6,2,True,True,True,True,12,False,False,1,1,2,0,2,AI_INTERACTION
11,5,94,True,9,1,True,True,True,True,12,False,False,2,2,1,0,3,AI_INTERACTION
12,10,103,True,11,1,True,True,True,False,3,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
22,38,420,True,8,4,True,True,True,True,4,True,True,8,6,0,4,4,AI_GENERATION
11,32,676,True,1,3,True,True,True,True,4,False,True,3,4,4,2,3,AI_GENERATION
21,9,47,True,16,3,True,True,True,False,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
15,18,26,True,14,1,True,True,False,True,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
24,39,482,True,14,2,True,True,True,True,4,True,True,2,8,4,0,3,AI_GENERATION
11,5,98,False,23,2,True,True,False,True,9,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
18,50,630,True,13,4,True,True,True,True,14,False,False,5,3,0,3,3,AI_GENERATION
25,13,387,False,0,2,False,False,False,False,0,False,True,0,0,1,0,0,NON_AI
15,12,297,False,17,2,True,True,True,False,15,False,False,1,2,3,0,2,AI_INTERACTION
17,10,65,True,23,1,True,True,True,False,9,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
13,22,371,False,14,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
23,29,87,False,19,0,False,False,False,False,0,False,False,0,0,1,0,0,NON_AI
14,22,113,True,5,0,True,True,True,False,12,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
23,22,370,False,4,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,32,462,False,10,0,False,False,False,False,0,False,True,0,0,0,0,1,NON_AI
15,10,19,True,3,0,True,True,True,False,4,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
10,19,72,False,20,1,True,True,True,False,12,False,False,1,3,0,0,1,AI_INTERACTION
25,14,210,False,6,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
14,7,124,True,6,4,True,True,True,True,6,False,True,3,0,3,0,1,AI_INTERACTION
17,25,423,False,10,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,12,230,False,15,1,True,True,True,True,7,False,False,1,2,1,0,1,AI_INTERACTION
12,18,399,True,2,4,True,True,True,False,15,False,True,3,2,1,0,3,AI_INTERACTION
23,22,393,True,18,3,True,True,True,False,13,False,False,1,0,1,0,3,AI_INTERACTION
20,12,106,True,2,1,True,True,True,True,19,False,False,1,1,3,5,3,AI_GENERATION
11,49,243,True,6,2,True,True,True,True,18,True,True,8,4,4,2,2,AI_GENERATION
19,4,429,True,11,1,True,True,True,True,8,False,False,2,1,2,0,1,AI_INTERACTION
12,45,198,True,10,3,True,True,True,False,5,True,True,7,1,0,3,2,AI_GENERATION
15,14,86,True,11,0,True,True,True,False,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
12,16,204,False,18,4,True,True,True,True,10,False,False,1,0,1,0,1,AI_INTERACTION
24,27,438,False,22,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
12,29,556,False,15,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,4,418,False,21,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
24,26,272,True,5,1,True,True,True,False,8,False,False,2,3,0,0,2,AI_INTERACTION
17,12,398,True,9,1,True,True,True,False,13,True,False,4,3,1,0,2,AI_GENERATION
17,34,314,False,23,1,True,True,True,False,9,False,False,4,1,0,0,1,AI_INTERACTION
25,15,619,True,16,2,True,True,True,True,4,True,False,7,4,2,2,3,AI_GENERATION
18,23,71,False,17,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
13,2,85,True,8,1,True,True,False,False,9,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
25,19,577,False,18,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
25,2,278,False,0,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,14,30,True,15,0,True,True,False,False,6,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
25,22,872,True,9,1,True,True,True,True,10,True,True,2,2,4,5,2,AI_GENERATION
24,3,349,False,19,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
12,7,92,False,21,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
16,25,216,False,7,3,True,True,True,False,4,False,False,2,2,1,0,3,AI_INTERACTION
11,29,473,False,21,4,False,False,False,False,0,False,False,0,0,0,0,1,NON_AI
19,50,727,True,1,3,True,True,True,False,6,True,True,2,1,1,5,4,AI_GENERATION
14,15,448,True,10,3,True,True,True,True,13,False,False,4,1,3,0,1,AI_INTERACTION
17,33,302,True,7,4,True,True,True,True,14,False,False,2,0,1,0,2,AI_INTERACTION
21,12,210,False,4,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
11,37,257,False,18,4,False,True,False,False,0,False,False,0,0,0,0,0,NON_AI
21,10,427,False,22,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
16,20,50,True,12,1,True,True,False,False,2,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
10,39,400,False,19,3,True,True,True,True,14,True,True,7,3,2,3,4,AI_GENERATION
21,19,12,True,8,1,True,True,True,False,8,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
11,28,248,True,15,1,True,True,True,False,3,False,False,3,0,3,0,1,AI_INTERACTION
15,12,367,True,16,4,True,True,True,True,10,False,True,2,3,1,0,2,AI_INTERACTION
12,14,7,True,19,1,True,True,True,True,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
25,1,98,False,19,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,5,87,True,13,1,True,True,True,False,5,False,False,3,2,0,0,1,AI_INTERACTION
12,34,100,False,20,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
16,26,366,False,21,3,False,False,False,False,0,False,True,0,0,0,0,0,NON_AI
16,7,21,True,11,2,True,True,True,False,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
12,11,452,False,20,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,25,400,True,17,2,True,True,True,True,3,False,True,2,2,0,0,3,AI_INTERACTION
16,3,81,False,21,2,False,False,False,False,0,False,True,0,0,0,0,0,NON_AI
16,21,78,True,6,1,True,True,True,True,8,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
12,20,40,True,5,4,True,True,True,False,6,False,True,1,3,1,0,2,AI_INTERACTION
10,13,20,True,6,3,True,True,False,False,10,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
13,5,272,True,23,4,True,True,True,True,7,True,True,5,2,3,0,2,AI_GENERATION
16,21,46,True,3,0,True,True,True,True,4,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
22,7,102,True,1,1,True,True,True,True,4,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
13,35,548,False,0,4,False,False,False,False,1,False,False,0,0,0,0,0,NON_AI
22,15,761,True,6,2,True,True,True,True,15,False,True,7,3,3,2,2,AI_GENERATION
18,49,850,False,20,3,True,True,True,False,15,True,False,7,6,4,0,3,AI_GENERATION
10,1,95,True,17,2,True,True,True,True,2,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
10,26,842,True,17,2,True,True,True,True,9,True,True,6,6,5,0,2,AI_GENERATION
23,32,254,True,17,2,True,True,True,False,11,False,False,4,2,2,0,2,AI_INTERACTION
21,15,102,True,6,1,True,True,True,True,4,True,False,6,6,3,6,2,AI_GENERATION
23,4,233,True,0,1,True,True,True,True,9,True,False,3,3,0,3,3,AI_GENERATION
21,15,283,True,20,1,True,True,True,True,9,False,True,1,2,0,0,1,AI_INTERACTION
22,25,476,True,6,1,True,True,True,True,17,True,True,3,4,4,3,4,AI_GENERATION
20,4,660,True,13,2,True,True,True,True,9,True,False,3,2,1,4,3,AI_GENERATION
20,20,111,False,6,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,25,92,True,7,0,True,True,True,False,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
11,12,70,False,23,0,False,True,True,False,4,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
24,19,73,True,16,4,True,True,True,True,14,False,False,2,0,3,0,1,AI_INTERACTION
22,10,55,True,19,1,True,True,True,True,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
13,31,449,True,15,1,True,True,True,True,12,False,False,3,2,3,0,3,AI_INTERACTION
15,4,548,False,7,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,1,55,True,6,2,True,True,True,False,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
17,16,51,True,16,0,True,True,False,True,6,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
22,27,58,False,11,2,True,True,True,False,15,False,True,2,1,2,0,2,AI_INTERACTION
12,16,5,True,3,0,True,True,False,False,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,19,86,False,7,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
16,26,107,False,20,3,True,True,True,False,9,True,True,4,2,4,5,2,AI_GENERATION
13,18,124,True,9,3,True,True,True,False,10,False,False,3,1,2,0,2,AI_INTERACTION
21,15,76,True,9,3,True,True,True,True,7,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
17,3,6,True,15,1,True,True,False,False,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,15,237,True,13,4,True,True,True,False,10,False,False,4,2,2,0,2,AI_INTERACTION
17,1,59,True,21,1,True,True,True,False,12,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
25,8,273,False,8,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,14,516,False,12,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,12,666,True,2,3,True,True,True,False,17,True,True,3,6,2,6,4,AI_GENERATION
13,22,578,False,13,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
17,11,268,True,16,3,True,True,True,False,13,False,True,4,2,0,0,2,AI_INTERACTION
10,6,99,True,17,0,True,True,True,False,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,19,18,True,10,1,True,True,True,False,12,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
17,38,754,True,5,1,True,True,True,False,19,True,False,7,5,4,3,3,AI_GENERATION
25,13,284,True,13,3,True,True,True,False,20,True,False,5,8,4,1,2,AI_GENERATION
23,29,22,False,2,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
17,24,295,False,0,1,True,True,True,False,7,True,False,7,8,3,5,3,AI_GENERATION
18,46,284,True,3,1,True,True,True,False,11,True,False,2,2,4,1,3,AI_GENERATION
10,10,32,True,13,1,True,True,True,True,13,False,False,4,1,1,0,3,AI_INTERACTION
25,14,411,True,18,2,True,True,True,True,11,False,False,4,6,4,5,4,AI_GENERATION
12,27,615,False,11,1,True,True,True,True,5,False,False,1,2,0,5,3,AI_GENERATION
22,46,271,True,2,2,True,True,True,False,10,True,False,7,8,3,6,2,AI_GENERATION
11,24,386,True,4,4,True,True,True,False,10,False,False,2,0,2,0,2,AI_INTERACTION
25,35,160,True,8,2,True,True,True,True,5,True,False,8,3,1,6,3,AI_GENERATION
11,12,290,True,9,2,True,True,True,True,8,True,True,7,1,1,3,2,AI_GENERATION
10,24,262,False,7,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,5,52,True,17,1,True,True,False,False,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
12,23,67,True,18,3,True,True,True,False,15,False,False,4,0,3,0,3,AI_INTERACTION
22,39,311,True,7,1,True,True,True,False,14,True,False,7,2,2,6,3,AI_GENERATION
17,35,296,True,8,2,True,True,True,False,7,False,False,3,1,2,0,1,AI_INTERACTION
10,3,54,True,21,2,True,True,True,False,7,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
21,10,355,True,17,4,True,True,True,True,11,False,True,3,2,3,5,2,AI_GENERATION
16,19,149,False,6,3,True,True,True,True,10,False,True,4,0,3,0,3,AI_INTERACTION
17,3,14,False,9,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
24,37,235,True,13,1,True,True,True,False,4,True,False,5,2,4,1,2,AI_GENERATION
24,26,726,False,13,1,True,True,True,False,7,True,True,1,5,1,0,4,AI_GENERATION
20,11,330,False,10,3,True,True,True,False,10,False,False,4,1,3,0,2,AI_INTERACTION
20,17,13,True,14,0,True,True,True,True,7,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,19,85,True,19,3,True,True,False,True,8,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
15,24,104,True,18,2,True,True,True,True,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
25,13,631,True,14,1,True,True,True,True,18,True,False,1,4,3,1,3,AI_GENERATION
13,9,344,True,4,1,True,True,True,False,3,False,False,1,2,2,0,3,AI_INTERACTION
15,7,313,False,21,4,False,False,False,False,0,False,False,0,0,1,0,0,NON_AI
12,37,239,False,3,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,13,270,True,23,1,True,True,True,True,14,True,False,6,2,0,4,4,AI_GENERATION
21,4,33,True,4,1,True,True,True,False,5,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
11,29,347,False,8,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,32,345,False,20,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
21,33,253,True,12,2,True,True,True,True,6,False,False,3,3,0,0,3,AI_INTERACTION
15,24,106,False,21,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
11,33,58,False,5,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
24,32,445,False,21,1,True,True,True,False,4,False,False,3,3,1,0,2,AI_INTERACTION
19,5,158,True,8,4,True,True,True,True,5,False,False,3,1,1,0,2,AI_INTERACTION
14,2,349,False,0,1,True,True,True,True,9,False,True,2,2,3,0,3,AI_INTERACTION
12,23,114,True,13,2,True,True,True,True,7,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
8,25,276,False,14,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
23,34,471,True,21,1,True,True,True,True,9,True,False,5,8,2,0,3,AI_GENERATION
20,15,52,True,5,2,True,True,False,True,4,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
22,32,176,False,2,4,False,True,False,False,0,False,False,0,0,0,0,0,NON_AI
18,2,87,True,8,1,True,True,True,True,15,False,True,2,3,1,0,1,AI_INTERACTION
22,46,600,True,4,4,True,True,True,True,20,True,False,1,8,3,4,3,AI_GENERATION
21,2,407,False,19,1,True,True,True,True,13,False,False,4,2,0,0,3,AI_INTERACTION
18,29,185,True,20,4,True,True,True,False,19,True,True,7,5,1,0,2,AI_GENERATION
17,29,104,True,13,1,True,True,True,True,18,False,False,4,4,1,3,2,AI_GENERATION
24,21,402,False,8,1,False,True,False,False,0,False,True,0,0,0,0,0,NON_AI
15,3,23,False,19,1,False,True,True,False,12,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
10,15,107,True,14,0,True,True,False,False,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
21,24,239,True,14,3,True,True,True,False,9,False,False,4,3,1,0,1,AI_INTERACTION
22,6,763,True,5,1,True,True,True,True,15,True,False,6,5,5,1,4,AI_GENERATION
21,15,48,True,22,0,True,True,True,False,4,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
13,30,188,True,21,3,True,True,True,True,12,False,False,4,1,2,0,1,AI_INTERACTION
17,23,11,True,20,0,True,True,True,False,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
10,13,102,False,21,2,True,True,True,True,14,False,False,2,3,3,0,2,AI_INTERACTION
14,34,188,True,3,2,True,True,True,False,8,False,False,4,3,1,0,1,AI_INTERACTION
12,22,420,False,12,3,True,True,True,False,13,False,False,4,3,0,0,2,AI_INTERACTION
20,22,34,False,15,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,37,109,False,17,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,8,40,True,0,0,True,True,True,False,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
21,26,416,False,2,1,True,True,True,False,4,False,True,1,3,2,0,3,AI_INTERACTION
14,35,155,True,1,4,True,True,True,True,10,True,True,1,6,5,0,4,AI_GENERATION
11,7,404,True,19,3,True,True,True,True,13,False,False,4,3,0,0,3,AI_INTERACTION
21,34,396,True,18,3,True,True,True,False,8,True,False,2,1,1,0,2,AI_GENERATION
15,30,382,False,18,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
20,14,40,True,1,0,True,True,True,False,10,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,22,283,True,22,4,True,True,True,False,13,False,True,2,3,3,0,3,AI_INTERACTION
